incident_date,latitude,longitude,sex,age,marital_status,transport_mode,education_level,witness,crime_type,seguridad.modalidad,special_crime_type,weapon,neighborhood,neighborhood_code,district_code,location,reporting_station,item,item_category,color
23/04/2018 12:30,624.632.656,-7.556.692.872,Male,28,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Barrio Colón,#1013,10,Paradero de bus,Candelaria,Carne,Alimento,Unknown
23/04/2018 12:30,624.632.656,-7.556.692.872,Male,28,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Barrio Colón,#1013,10,Paradero de bus,Candelaria,Libreta militar,Documentos,Unknown
10/05/2018 21:30,624.355.511,-7.556.770.138,Female,27,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Barrio Colón,#1013,10,Public road,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
15/05/2018 9:30,623.831.541,-7.557.311.218,Female,21,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Perpetuo Socorro,#1012,10,Paradero de bus,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
15/05/2018 9:30,623.831.541,-7.557.311.218,Female,21,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Perpetuo Socorro,#1012,10,Paradero de bus,Candelaria,Carne,Alimento,Unknown
23/05/2018 11:00,627.301.806,-7.559.221.831,Female,29,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Facultad de Minas U. Nal,#Inst_5,7,Institución de educación superior,Castilla,Carne,Alimento,Unknown
01/06/2018 14:00,625.608.882,-7.559.412.421,Female,20,Single,Metro,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,U.D. Atanasio Girardot,#Inst_14,11,Edificio,Laureles,Carne,Alimento,Unknown
01/06/2018 1:00,621.023.519,-7.557.072.371,Male,30,Single,Taxi,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Astorga,#1420,14,Bar o cantina,Poblado,Cédula,Documentos,Unknown
04/06/2018 1:30,623.063.862,-7.557.072.244,Female,23,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,None,Arma cortopunzante,Perpetuo Socorro,#1012,10,Public road,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
09/06/2018 9:10,624.346.446,-7.556.739.829,Female,45,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Las Palmas,#1014,10,Public road,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
18/06/2018 18:30,624.716.182,-755.696.088,Male,31,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Guayaquil,#1007,10,Estación del Metro,Candelaria,Documentación electoral,Documentos,Unknown
18/06/2018 18:30,624.716.182,-755.696.088,Male,31,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Guayaquil,#1007,10,Estación del Metro,Candelaria,Carne,Alimento,Unknown
22/06/2018 14:30,623.123.204,-7.559.713.213,Female,34,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Belén,#1603,16,Bus de servicio público,Belén,Carne,Alimento,Unknown
13/07/2018 21:30,621.011.637,-7.556.901.365,Female,18,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,El Poblado,#1418,14,Bar o cantina,Poblado,Sombrilla,Prendas de vestir y accesorios,Unknown
14/07/2018 1:00,623.195.246,-756.007.435,Male,31,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Belén,#1603,16,Metro Plus,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
21/07/2018 22:45,623.144.002,-7.559.285.669,Female,20,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Granada,#1604,16,Estación del Metro plus,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
25/07/2018 22:00,626.939.831,-755.954.246,Male,25,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Ferrini,#1201,12,Public road,Laureles,Carne,Alimento,Unknown
25/07/2018 22:00,626.939.831,-755.954.246,Male,25,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Ferrini,#1201,12,Public road,Laureles,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
08/08/2018 18:00,624.582.601,-7.558.319.598,Female,22,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Los Conquistadores,#1105,11,Bus de servicio público,Laureles,Libros,"Librería, Papelería y útiles",Unknown
17/08/2018 7:00,624.675.757,-755.752.433,Female,31,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Corazón de Jesús,#1008,10,Public road,Candelaria,Carta,"Librería, Papelería y útiles",Unknown
27/08/2018 14:30,625.745.216,-7.557.238.776,Female,39,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,El Chagualo,#1004,10,Metro Plus,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
31/08/2018 18:30,624.747.112,-7.557.012.535,Male,23,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
02/10/2018 8:10,627.961.949,-7.557.195.219,Female,35,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Terminal de Transporte,#Inst_4,5,Metro Plus,Castilla,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
03/10/2018 12:00,624.740.264,-7.556.971.387,Female,72,Divorced,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
08/10/2018 18:30,628.654.099,-7.557.056.203,Male,46,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Castilla,#0511,5,Conjunto residencial,Castilla,Carne,Alimento,Unknown
09/10/2018 19:00,624.418.226,-7.556.842.407,Male,25,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Barrio Colón,#1013,10,Edificio,Candelaria,Accesorios celular,Technology,Unknown
11/10/2018 6:00,626.601.398,-7.556.296.171,Female,68,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Sevilla,#0407,4,Estación del Metro,Aranjuez,Cash,"Money, jewelry, and valuables",Unknown
11/10/2018 6:00,626.601.398,-7.556.296.171,Female,68,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Sevilla,#0407,4,Estación del Metro,Aranjuez,Cédula,Documentos,Unknown
15/10/2018 12:00,625.848.787,-7.559.779.511,Male,32,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,El Velódromo,#1112,11,Bus de servicio público,Laureles,Cédula,Documentos,Unknown
16/10/2018 6:30,625.005.459,-7.556.829.421,Female,33,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Sin dato documentos,Documentos,Unknown
19/10/2018 8:00,627.665.384,-7.557.332.737,Female,25,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Cementerio Universal,#Inst_3,5,Bus de servicio público,Castilla,Sin dato documentos,Documentos,Unknown
29/10/2018 13:50,624.918.202,-7.556.142.588,Female,26,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Boston,#1016,10,Public road,Candelaria,Carne,Alimento,Unknown
04/11/2018 2:00,620.973.748,-7.556.491.204,Female,22,Single,Taxi,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Las Lomas No.1,#1406,14,Bar o cantina,Poblado,Llave,Herramientas,Unknown
29/11/2018 11:30,628.087.502,-7.557.176.589,Female,64,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Terminal de Transporte,#Inst_4,5,Bus de servicio público,Castilla,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
29/11/2018 11:30,628.087.502,-7.557.176.589,Female,64,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Terminal de Transporte,#Inst_4,5,Bus de servicio público,Castilla,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
30/11/2018 22:00,624.940.347,-755.619.343,Male,49,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Escopolamina,La Candelaria,#1019,10,Public road,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
30/11/2018 22:00,624.940.347,-755.619.343,Male,49,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Escopolamina,La Candelaria,#1019,10,Public road,Candelaria,Libros,"Librería, Papelería y útiles",Unknown
01/12/2018 3:30,624.420.377,-7.557.766.953,Female,37,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,La Alpujarra,#Inst_16,10,Public road,Candelaria,Sin dato documentos,Documentos,Unknown
14/12/2018 2:30,628.251.861,-7.555.366.575,Male,26,Married,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,La Piñuela,#0412,4,"Hotel, motel y hostal",Aranjuez,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
27/02/2018 16:00,625.613.194,-7.556.698.334,Female,37,Common-law union,Metro,Unknown,Unknown,Personal robbery,Raponazo,None,None,Estación Villa,#1005,10,Estación del Metro,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
16/05/2018 11:30,625.170.222,-7.556.392.323,Male,40,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Villa Nueva,#1018,10,Bus de servicio público,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
19/05/2018 20:30,624.358.632,-75.567.725,Female,71,Divorced,Taxi,Unknown,Unknown,Personal robbery,Raponazo,Unknown,None,Barrio Colón,#1013,10,Public road,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
19/05/2018 20:30,624.358.632,-75.567.725,Female,71,Divorced,Taxi,Unknown,Unknown,Personal robbery,Raponazo,Unknown,None,Barrio Colón,#1013,10,Public road,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
12/08/2018 11:45,625.765.293,-7.556.739.646,Female,26,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Jesús Nazareno,#1003,10,Estación del Metro,Candelaria,Carne,Alimento,Unknown
16/09/2018 7:15,62.926.226,-7.558.525.592,Male,48,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Against taxi driver,Arma cortopunzante,Picacho,#0608,6,Public road,Doce de Octubre,Arma blanca,Arma blanca,Unknown
04/10/2018 7:00,619.477.414,-7.558.027.188,Female,18,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Carne,Alimento,Unknown
01/11/2018 19:20,628.918.563,-755.758.665,Female,48,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,La Esperanza,#0605,6,Residence,Doce de Octubre,Libros,"Librería, Papelería y útiles",Unknown
10/11/2018 14:30,626.233.045,-7.556.381.508,Female,27,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Prado,#1001,10,Estación del Metro plus,Candelaria,Carne,Alimento,Unknown
22/11/2018 7:30,62.622.179,-7.556.842.939,Female,25,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,El Chagualo,#1004,10,Estación del Metro plus,Candelaria,Documentación electoral,Documentos,Unknown
27/04/2018 8:50,624.776.289,-756.293.297,Female,25,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,El Corazón,#1313,13,Paradero de bus,San Javier,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
31/05/2018 8:30,624.354.366,-7.556.769.282,Female,39,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Barrio Colón,#1013,10,Bus de servicio público,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
13/07/2018 21:30,621.011.637,-7.556.901.365,Female,18,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,El Poblado,#1418,14,Bar o cantina,Poblado,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
03/08/2018 10:00,626.921.995,-7.556.549.782,Female,47,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Sevilla,#0407,4,Public road,Aranjuez,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
16/08/2018 20:00,625.544.379,-7.561.283.326,Female,38,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Campo Alegre,#1208,12,Vehículo particular,Laureles,Llaveros,Otros elementos,Unknown
21/09/2018 8:00,622.474.058,-7.556.537.539,Female,19,Single,Autobus,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,San Diego,#1020,10,Public road,Candelaria,Carne,Alimento,White
26/09/2018 18:30,619.957.137,-7.557.969.707,Female,34,Divorced,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,La Aguacatala,#1422,14,Institución de educación superior,Poblado,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
07/10/2018 14:30,624.354.978,-7.556.757.531,Female,32,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Las Palmas,#1014,10,Bus de servicio público,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
31/10/2018 19:30,624.530.837,-7.559.061.492,Female,28,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Bolivariana,#1107,11,Bus de servicio público,Laureles,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
13/12/2018 0:00,625.681.332,-7.556.608.166,Male,28,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Estación Villa,#1005,10,Estación del Metro,Candelaria,Tarjeta de comunicación,Otros elementos,Unknown
07/05/2018 11:30,623.112.142,-7.560.980.489,Female,26,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Los Alpes,#1615,16,Public road,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
07/06/2018 17:00,624.787.518,-7.556.959.486,Male,52,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
16/08/2018 20:00,625.544.379,-7.561.283.326,Female,38,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Campo Alegre,#1208,12,Vehículo particular,Laureles,Sin dato documentos,Documentos,Unknown
09/09/2018 7:30,627.984.871,-7.557.137.086,Female,47,Divorced,Autobus,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Terminal de Transporte,#Inst_4,5,Terminal de transporte,Castilla,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
21/04/2018 18:00,626.757.947,-7.556.582.954,Female,18,Single,Metro,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Sevilla,#0407,4,Parque,Aranjuez,Estuche,Otros elementos,Unknown
27/04/2018 8:50,6.245.992,-7.562.865.769,Female,25,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,El Corazon el Morro,#7003,70,Paradero de bus,San Javier,Carne,Alimento,Unknown
27/04/2018 8:50,624.776.289,-756.293.297,Female,25,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,El Corazón,#1313,13,Paradero de bus,San Javier,Carne,Alimento,Unknown
02/05/2018 15:45,624.671.051,-7.556.828.592,Female,21,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Barrio Colón,#1013,10,Almacén tienda y otro,Candelaria,Carne,Alimento,Unknown
07/06/2018 17:00,624.787.518,-7.556.959.486,Male,52,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Carne,Alimento,Unknown
19/06/2018 3:10,627.995.021,-7.557.159.412,Female,46,Widowed,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Terminal de Transporte,#Inst_4,5,Terminal de transporte,Castilla,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
19/06/2018 3:10,627.995.021,-7.557.159.412,Female,46,Widowed,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Terminal de Transporte,#Inst_4,5,Terminal de transporte,Castilla,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
09/07/2018 11:00,623.946.667,-755.830.778,Female,38,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Los Conquistadores,#1105,11,Vehículo particular,Laureles,Tarjeta de identidad,Documentos,Unknown
18/07/2018 6:00,624.322.371,-755.860.284,Female,36,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,San Joaquín,#1104,11,Bus de servicio público,Laureles,Carne,Alimento,Unknown
18/07/2018 6:00,624.322.371,-755.860.284,Female,36,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,San Joaquín,#1104,11,Bus de servicio público,Laureles,Documentación electoral,Documentos,Unknown
20/07/2018 21:00,625.478.639,-7.556.313.676,Male,42,Divorced,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Villa Nueva,#1018,10,Centro comercial,Candelaria,Sin dato documentos,Documentos,Unknown
31/07/2018 9:30,623.856.603,-755.733.262,Male,79,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Calle Nueva,#1011,10,Bus de servicio público,Candelaria,Sin dato documentos,Documentos,Unknown
03/08/2018 10:00,626.921.995,-7.556.549.782,Female,47,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Sevilla,#0407,4,Public road,Aranjuez,Sin dato documentos,Documentos,Unknown
05/08/2018 10:30,621.330.534,-7.557.759.153,Female,21,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Patio Bonito,#1421,14,Estación del Metro,Poblado,Carne,Alimento,Unknown
17/08/2018 7:00,624.675.757,-755.752.433,Female,31,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Corazón de Jesús,#1008,10,Public road,Candelaria,Carne,Alimento,Unknown
22/08/2018 6:30,626.747.098,-7.555.937.054,Female,19,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,San Pedro,#0408,4,Estación del Metro,Aranjuez,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
25/08/2018 3:30,626.574.355,-7.562.357.773,Male,32,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,None,Arma cortopunzante,La Loma,#6014,60,Public road,Doce de Octubre,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
27/08/2018 16:30,622.641.026,-7.556.869.734,Female,26,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Castropol,#1404,14,Estación del Metro,Poblado,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
06/09/2018 19:00,624.682.701,-7.556.652.006,Female,37,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Barrio Colón,#1013,10,Metro Plus,Candelaria,Carne,Alimento,Unknown
24/09/2018 18:00,623.360.074,-7.560.220.586,Male,31,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Belén,#1603,16,Bus de servicio público,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
03/10/2018 12:00,624.740.264,-7.556.971.387,Female,72,Divorced,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Carne,Alimento,Unknown
04/10/2018 9:30,626.347.523,-7.556.714.156,Female,19,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Jesús Nazareno,#1003,10,Paradero de bus,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
07/10/2018 14:30,624.354.978,-7.556.757.531,Female,32,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Las Palmas,#1014,10,Bus de servicio público,Candelaria,Documentación electoral,Documentos,Unknown
12/10/2018 12:30,623.105.802,-7.560.415.744,Female,25,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Palma,#1614,16,Centro comercial,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
12/10/2018 12:30,623.105.802,-7.560.415.744,Female,25,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Palma,#1614,16,Centro comercial,Belén,Carne,Alimento,Unknown
23/10/2018 5:30,619.367.349,-7.558.179.319,Male,19,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Cédula,Documentos,Unknown
01/11/2018 19:20,628.918.563,-755.758.665,Female,48,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,La Esperanza,#0605,6,Residence,Doce de Octubre,Sin dato documentos,Documentos,Unknown
07/11/2018 18:50,62.559.488,-7.555.877.012,Female,24,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,San Miguel,#0803,8,Bus de servicio público,Villa Hermosa,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
21/11/2018 8:20,623.934.316,-7.558.604.606,Female,37,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Fátima,#1601,16,Bus de servicio público,Laureles,Carne,Alimento,Unknown
22/11/2018 7:30,62.622.179,-7.556.842.939,Female,25,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,El Chagualo,#1004,10,Estación del Metro plus,Candelaria,Carne,Alimento,Unknown
27/11/2018 7:30,61.965.632,-7.558.496.182,Female,51,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Guayabal,#1510,15,Bus de servicio público,Belén,Carne,Alimento,Unknown
27/11/2018 7:00,622.877.377,-7.556.983.331,Female,24,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Perpetuo Socorro,#1012,10,Estación del Metro plus,Candelaria,Carne,Alimento,Unknown
02/12/2018 2:00,626.904.532,-755.646.165,Male,32,Single,Taxi,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Jardín Botánico,#Inst_10,4,Estación del Metro,Aranjuez,Carne,Alimento,Unknown
08/12/2018 0:00,622.956.658,-755.746.035,Female,21,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Barrio Colombia,#1401,14,Bus de servicio público,Poblado,Unknown,Unknown,Unknown
13/11/2018 11:00,625.622.949,-7.558.096.796,Female,69,Divorced,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Carlos E. Restrepo,#1101,11,Bus de servicio público,Laureles,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
13/11/2018 11:00,625.622.949,-7.558.096.796,Female,69,Divorced,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Carlos E. Restrepo,#1101,11,Bus de servicio público,Laureles,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
20/11/2018 7:00,626.461.533,-7.556.234.417,Female,25,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,San Pedro,#0408,4,Estación del Metro,Aranjuez,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
27/11/2018 7:30,61.965.632,-7.558.496.182,Female,51,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Guayabal,#1510,15,Bus de servicio público,Belén,Sin dato documentos,Documentos,Unknown
12/08/2018 11:45,625.765.293,-7.556.739.646,Female,26,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Jesús Nazareno,#1003,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
12/08/2018 11:45,625.765.293,-7.556.739.646,Female,26,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Jesús Nazareno,#1003,10,Estación del Metro,Candelaria,Carne,Alimento,Unknown
16/08/2018 20:00,625.544.379,-7.561.283.326,Female,38,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Campo Alegre,#1208,12,Vehículo particular,Laureles,Carne,Alimento,Unknown
17/04/2018 7:40,627.300.513,-7.559.225.307,Female,23,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Facultad de Minas U. Nal,#Inst_5,7,Paradero de bus,Castilla,Sin dato documentos,Documentos,Unknown
15/08/2018 18:30,623.168.766,-7.560.214.875,Female,19,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Belén,#1603,16,Metro Plus,Belén,Carne,Alimento,Unknown
20/12/2018 18:30,621.373.426,-7.557.324.542,Female,33,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Manila,#1419,14,Public road,Poblado,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
05/01/2018 18:00,625.592.801,-7.556.409.656,Female,33,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Prado,#1001,10,Vehículo particular,Candelaria,Accesorios celular,Technology,Unknown
11/02/2018 2:42,618.848.397,-7.558.134.208,Female,19,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Santa María de los Ángeles,#1423,14,Almacén tienda y otro,Poblado,Carne,Alimento,Unknown
11/02/2018 2:42,618.848.397,-7.558.134.208,Female,19,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Santa María de los Ángeles,#1423,14,Almacén tienda y otro,Poblado,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
14/02/2018 7:00,622.534.239,-7.560.007.736,Female,28,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Gloria,#1612,16,Metro Plus,Belén,Tarjeta de comunicación,Otros elementos,Unknown
20/02/2018 21:30,624.153.031,-755.674.168,Female,37,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Las Palmas,#1014,10,Public road,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
19/03/2018 17:00,625.681.866,-7.556.597.974,Male,28,Single,Metro,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,Prado,#1001,10,Public road,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
27/03/2018 9:30,625.985.609,-7.560.055.592,Female,21,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Los Alcázares,#1304,13,Public road,Laureles,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
03/04/2018 17:00,62.588.459,-7.559.773.609,Male,69,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Calasanz,#1202,12,Public road,Laureles,Sin dato documentos,Documentos,Unknown
